RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSegment,TenureSegment,CreditSegment,MonetaryValue,Frequency,Recency,EstimatedAnnualValue,EstimatedLifetime,EstimatedCLV
621,15682585,Guerra,593,France,Male,35,9,114193.24,1,1,0,71154.1,0,High (100-200K),Loyal (8y+),Fair (580-670),114193.24,1,2,3283.8648000000003,9,29554.7832
622,15603134,Pai,656,Spain,Female,40,10,167878.5,1,0,1,151887.16,0,High (100-200K),Loyal (8y+),Fair (580-670),167878.5,1,1,4357.57,15,65363.549999999996
623,15636444,Craig,535,Germany,Female,53,5,141616.55,2,1,1,75888.65,0,High (100-200K),Growing (2-5y),Poor (<580),141616.55,2,6,4832.331,10,48323.31
624,15773456,Lazareva,678,Germany,Male,36,3,145747.67,2,0,1,89566.74,0,High (100-200K),Growing (2-5y),Good (670-740),145747.67,2,8,4914.9534,8,39319.6272
625,15745307,Ch'iu,477,Spain,Female,48,2,129120.64,1,0,1,26475.79,0,High (100-200K),New (0-2y),Poor (<580),129120.64,1,9,3582.4128,7,25076.889600000002
626,15604119,Alderete,850,Spain,Male,35,7,110349.82,1,0,0,126355.8,0,High (100-200K),Mature (5-8y),Excellent (800+),110349.82,1,4,3206.9964,7,22448.9748
627,15626900,Kung,427,France,Male,29,1,141325.56,1,1,1,93839.3,0,High (100-200K),New (0-2y),Poor (<580),141325.56,1,10,3826.5112,6,22959.067199999998
628,15605447,Palermo,752,France,Male,49,2,78653.84,1,1,0,7698.6,0,Medium (50-100K),New (0-2y),Very Good (740-800),78653.84,1,9,2573.0768,2,5146.1536
629,15589030,Ts'ai,649,France,Male,47,1,0.0,2,1,1,145593.85,0,,New (0-2y),Fair (580-670),0.0,2,10,2000.0,6,12000.0
630,15692463,Rahman,799,Spain,Female,28,3,142253.65,1,1,0,45042.56,0,High (100-200K),Growing (2-5y),Very Good (740-800),142253.65,1,8,3845.073,3,11535.219
631,15712403,McMillan,589,France,Female,61,1,0.0,1,1,0,61108.56,1,,New (0-2y),Fair (580-670),0.0,1,10,1000.0,1,0.0
632,15811762,Pickering,583,Germany,Female,54,6,115988.86,1,1,0,57553.98,1,High (100-200K),Mature (5-8y),Fair (580-670),115988.86,1,5,3319.7772,6,0.0
633,15718673,Mirams,839,Spain,Female,33,10,75592.43,1,1,0,62674.42,0,Medium (50-100K),Loyal (8y+),Excellent (800+),75592.43,1,1,2511.8486,10,25118.485999999997
634,15724282,Tsao,540,Germany,Male,44,3,164113.04,2,1,1,12120.79,0,High (100-200K),Growing (2-5y),Poor (<580),164113.04,2,8,5282.2608,8,42258.0864
635,15738181,Douglas,850,France,Male,31,6,67996.23,2,0,0,50129.87,1,Medium (50-100K),Mature (5-8y),Excellent (800+),67996.23,2,5,3359.9246000000003,6,0.0
636,15633648,Jideofor,696,Spain,Female,51,5,0.0,2,1,0,55022.43,0,,Growing (2-5y),Good (670-740),0.0,2,6,2000.0,5,10000.0
637,15603323,Bell,660,Spain,Female,33,1,0.0,2,0,0,117834.91,0,,New (0-2y),Fair (580-670),0.0,2,10,2000.0,1,2000.0
638,15583725,Mairinger,682,France,Male,48,1,138778.15,1,0,1,168840.23,0,High (100-200K),New (0-2y),Good (670-740),138778.15,1,10,3775.563,6,22653.378
639,15588350,McIntyre,744,France,Female,43,10,147832.15,1,0,1,24234.11,0,High (100-200K),Loyal (8y+),Very Good (740-800),147832.15,1,1,3956.643,15,59349.645000000004
640,15798398,Pagnotto,785,France,Female,36,4,135438.4,1,0,0,190627.01,0,High (100-200K),Growing (2-5y),Very Good (740-800),135438.4,1,7,3708.768,4,14835.072
641,15784844,K'ung,752,Spain,Male,48,5,116060.08,1,1,0,156618.38,1,High (100-200K),Growing (2-5y),Very Good (740-800),116060.08,1,6,3321.2016,5,0.0
642,15580684,Feng,706,France,Female,29,5,112564.62,1,1,0,42334.38,0,High (100-200K),Growing (2-5y),Good (670-740),112564.62,1,6,3251.2924,5,16256.462
643,15809663,Donaldson,583,France,Female,27,1,125406.58,1,1,1,110784.42,0,High (100-200K),New (0-2y),Fair (580-670),125406.58,1,10,3508.1316,6,21048.7896
644,15640078,Chambers,660,Germany,Female,39,5,135134.99,1,1,0,173683.0,1,High (100-200K),Growing (2-5y),Fair (580-670),135134.99,1,6,3702.6998,5,0.0
645,15698786,Marcelo,819,France,Female,39,9,133102.92,1,1,0,27046.46,1,High (100-200K),Loyal (8y+),Excellent (800+),133102.92,1,2,3662.0584000000003,9,0.0
646,15569807,Ejimofor,673,France,Female,34,8,42157.08,1,1,0,20598.59,1,Low (<50K),Mature (5-8y),Good (670-740),42157.08,1,3,1843.1416,8,0.0
647,15730830,Dale,752,France,Female,30,3,0.0,2,1,1,104991.28,0,,Growing (2-5y),Very Good (740-800),0.0,2,8,2000.0,8,16000.0
648,15805112,Pokrovsky,578,France,Male,38,7,82259.29,1,1,0,8996.97,0,Medium (50-100K),Mature (5-8y),Poor (<580),82259.29,1,4,2645.1858,7,18516.300600000002
649,15633064,Stonebraker,438,France,Female,36,4,0.0,2,1,0,64420.5,0,,Growing (2-5y),Poor (<580),0.0,2,7,2000.0,4,8000.0
650,15703119,Liang,652,France,Male,38,6,0.0,2,1,1,145700.22,0,,Mature (5-8y),Fair (580-670),0.0,2,5,2000.0,11,22000.0
651,15730447,Anderson,629,France,Female,49,4,0.0,2,1,1,196335.48,0,,Growing (2-5y),Fair (580-670),0.0,2,7,2000.0,9,18000.0
652,15813850,Christian,720,France,Male,52,7,0.0,1,1,1,14781.12,0,,Mature (5-8y),Good (670-740),0.0,1,4,1000.0,12,12000.0
653,15711889,Mao,668,France,Male,42,3,150461.07,1,1,0,108139.23,0,High (100-200K),Growing (2-5y),Fair (580-670),150461.07,1,8,4009.2214000000004,3,12027.664200000001
654,15664610,Campbell,459,Germany,Male,48,4,133994.52,1,1,1,19287.06,1,High (100-200K),Growing (2-5y),Poor (<580),133994.52,1,7,3679.8903999999998,9,0.0
655,15751710,Ginikanwa,729,Spain,Male,31,8,164870.81,2,1,1,9567.39,0,High (100-200K),Mature (5-8y),Good (670-740),164870.81,2,3,5297.4162,13,68866.4106
656,15692926,Toscani,498,Germany,Male,25,8,121702.73,1,1,1,132210.49,0,High (100-200K),Mature (5-8y),Poor (<580),121702.73,1,3,3434.0546,13,44642.7098
657,15813741,Nnachetam,549,Spain,Male,25,6,193858.2,1,0,1,21600.11,0,High (100-200K),Mature (5-8y),Poor (<580),193858.2,1,5,4877.164000000001,11,53648.804000000004
658,15698474,Sagese,601,Germany,Female,54,1,131039.97,2,1,1,199661.5,0,High (100-200K),New (0-2y),Fair (580-670),131039.97,2,10,4620.7994,6,27724.7964
659,15568595,Fleming,544,France,Male,64,9,113829.45,1,1,1,124341.49,0,High (100-200K),Loyal (8y+),Poor (<580),113829.45,1,2,3276.589,14,45872.246
660,15603065,Grubb,751,France,Female,30,6,0.0,2,1,0,15766.1,0,,Mature (5-8y),Very Good (740-800),0.0,2,5,2000.0,6,12000.0
661,15592937,Napolitani,632,Germany,Female,41,3,81877.38,1,1,1,33642.21,0,Medium (50-100K),Growing (2-5y),Fair (580-670),81877.38,1,8,2637.5476,8,21100.3808
662,15699637,Anenechi,694,Spain,Male,57,8,116326.07,1,1,1,117704.65,0,High (100-200K),Mature (5-8y),Good (670-740),116326.07,1,3,3326.5214,13,43244.7782
663,15667215,Chandler,678,France,Male,31,2,0.0,2,1,1,58803.28,0,,New (0-2y),Good (670-740),0.0,2,9,2000.0,7,14000.0
664,15788659,Howells,695,France,Male,46,4,0.0,2,1,1,137537.22,0,,Growing (2-5y),Good (670-740),0.0,2,7,2000.0,9,18000.0
665,15763218,Akeroyd,661,France,Female,41,1,0.0,2,0,1,131300.68,0,,New (0-2y),Fair (580-670),0.0,2,10,2000.0,6,12000.0
666,15645772,Onwumelu,661,France,Male,33,9,0.0,2,1,1,84174.81,0,,Loyal (8y+),Fair (580-670),0.0,2,2,2000.0,14,28000.0
667,15725511,Wallace,559,France,Female,31,3,127070.73,1,0,1,160941.78,0,High (100-200K),Growing (2-5y),Poor (<580),127070.73,1,8,3541.4146,8,28331.3168
668,15575024,Uwaezuoke,503,France,Male,29,3,0.0,2,1,1,143954.99,0,,Growing (2-5y),Poor (<580),0.0,2,8,2000.0,8,16000.0
669,15640825,Loyau,695,Spain,Male,46,3,122549.64,1,1,1,56297.85,0,High (100-200K),Growing (2-5y),Good (670-740),122549.64,1,8,3450.9928,8,27607.9424
670,15662397,Small,640,France,Female,42,5,176099.13,1,1,1,8404.73,0,High (100-200K),Growing (2-5y),Fair (580-670),176099.13,1,6,4521.9826,10,45219.826
671,15576368,Bledsoe,624,Germany,Female,48,3,122388.38,2,0,0,30020.09,0,High (100-200K),Growing (2-5y),Fair (580-670),122388.38,2,8,4447.7676,3,13343.302800000001
672,15674991,Kao,667,France,Male,42,9,0.0,2,0,1,58137.42,0,,Loyal (8y+),Fair (580-670),0.0,2,2,2000.0,14,28000.0
673,15721024,Wickens,642,France,Male,26,0,0.0,1,0,0,47472.68,0,,,Fair (580-670),0.0,1,11,1000.0,0,0.0
674,15745621,Wertheim,640,Spain,Female,32,6,118879.35,2,1,1,19131.71,0,High (100-200K),Mature (5-8y),Fair (580-670),118879.35,2,5,4377.5869999999995,11,48153.456999999995
675,15642394,He,529,Spain,Male,35,5,0.0,2,1,1,187288.5,0,,Growing (2-5y),Poor (<580),0.0,2,6,2000.0,10,20000.0
676,15754605,Jarvis,563,France,Female,39,5,0.0,2,1,1,17603.81,0,,Growing (2-5y),Poor (<580),0.0,2,6,2000.0,10,20000.0
677,15607040,P'an,593,Spain,Female,38,4,88736.44,2,1,0,67020.03,0,Medium (50-100K),Growing (2-5y),Fair (580-670),88736.44,2,7,3774.7288,4,15098.9152
678,15715142,Repina,739,Germany,Male,45,7,102703.62,1,0,1,147802.94,1,High (100-200K),Mature (5-8y),Good (670-740),102703.62,1,4,3054.0724,12,0.0
679,15810978,Pugliesi,788,Spain,Female,70,1,0.0,2,1,1,41610.62,0,,New (0-2y),Very Good (740-800),0.0,2,10,2000.0,6,12000.0
680,15668886,Blakey,684,Spain,Female,38,3,0.0,2,1,0,44255.65,0,,Growing (2-5y),Good (670-740),0.0,2,8,2000.0,3,6000.0
681,15780804,Nucci,482,France,Male,55,5,97318.25,1,0,1,78416.14,0,Medium (50-100K),Growing (2-5y),Poor (<580),97318.25,1,6,2946.365,10,29463.649999999998
682,15613880,Higinbotham,591,Spain,Male,58,5,128468.69,1,0,1,137254.55,0,High (100-200K),Growing (2-5y),Fair (580-670),128468.69,1,6,3569.3738000000003,10,35693.738000000005
683,15775238,Achebe,651,Germany,Female,41,4,133432.59,1,0,1,151303.48,0,High (100-200K),Growing (2-5y),Fair (580-670),133432.59,1,7,3668.6518,9,33017.866200000004
684,15786905,Russo,749,Germany,Female,40,8,141782.57,2,0,0,86333.63,0,High (100-200K),Mature (5-8y),Very Good (740-800),141782.57,2,3,4835.651400000001,8,38685.211200000005
685,15747867,Trevisani,583,France,Male,24,9,135125.28,1,0,0,89801.9,0,High (100-200K),Loyal (8y+),Fair (580-670),135125.28,1,2,3702.5056,9,33322.5504
686,15600337,Dobie,661,Spain,Male,42,2,178820.91,1,0,0,29358.57,1,High (100-200K),New (0-2y),Fair (580-670),178820.91,1,9,4576.4182,2,0.0
687,15801277,Maccallum,715,France,Female,31,2,112212.14,2,1,1,181600.72,0,High (100-200K),New (0-2y),Good (670-740),112212.14,2,9,4244.2428,7,29709.6996
688,15579334,Watkins,769,Germany,Female,45,5,126674.81,1,1,0,124118.71,1,High (100-200K),Growing (2-5y),Very Good (740-800),126674.81,1,6,3533.4962,5,0.0
689,15802741,Mitchel,625,France,Female,51,7,136294.97,1,1,0,38867.46,1,High (100-200K),Mature (5-8y),Fair (580-670),136294.97,1,4,3725.8994000000002,7,0.0
690,15720649,Ferdinand,641,France,Female,36,5,66392.64,1,1,0,31106.67,0,Medium (50-100K),Growing (2-5y),Fair (580-670),66392.64,1,6,2327.8528,5,11639.264000000001
691,15589493,Otitodilinna,716,Germany,Male,27,1,122552.34,2,1,0,67611.36,0,High (100-200K),New (0-2y),Good (670-740),122552.34,2,10,4451.0468,1,4451.0468
692,15688251,Mamelu,767,France,Male,43,1,76408.85,2,1,0,77837.63,0,Medium (50-100K),New (0-2y),Very Good (740-800),76408.85,2,10,3528.177,1,3528.177
693,15665238,Beneventi,745,Germany,Male,36,8,145071.24,1,0,0,6078.46,0,High (100-200K),Mature (5-8y),Very Good (740-800),145071.24,1,3,3901.4248,8,31211.3984
694,15740900,Perrodin,589,France,Male,34,6,0.0,2,1,1,177896.92,0,,Mature (5-8y),Fair (580-670),0.0,2,5,2000.0,11,22000.0
695,15681068,Chinagorom,796,France,Female,45,2,109730.22,1,1,1,123882.73,0,High (100-200K),New (0-2y),Very Good (740-800),109730.22,1,9,3194.6044,7,22362.2308
696,15748625,Napolitano,664,France,Male,57,6,0.0,2,1,1,15304.08,0,,Mature (5-8y),Fair (580-670),0.0,2,5,2000.0,11,22000.0
697,15727299,Edgar,445,Spain,Male,62,1,64119.38,1,1,1,76569.64,1,Medium (50-100K),New (0-2y),Poor (<580),64119.38,1,10,2282.3876,6,0.0
698,15620204,Walker,543,Germany,Female,57,1,106138.33,2,1,1,120657.32,1,High (100-200K),New (0-2y),Poor (<580),106138.33,2,10,4122.7666,6,0.0
699,15669516,Steele,746,Spain,Male,36,2,0.0,2,1,1,16436.56,0,,New (0-2y),Very Good (740-800),0.0,2,9,2000.0,7,14000.0
700,15736534,Elkins,742,Germany,Male,33,0,181656.51,1,1,1,107667.91,0,High (100-200K),,Very Good (740-800),181656.51,1,11,4633.1302,5,23165.650999999998
701,15803457,Hao,750,France,Female,32,5,0.0,2,1,0,95611.47,0,,Growing (2-5y),Very Good (740-800),0.0,2,6,2000.0,5,10000.0
702,15659098,Toscano,669,France,Male,30,7,95128.86,1,0,0,19799.26,0,Medium (50-100K),Mature (5-8y),Fair (580-670),95128.86,1,4,2902.5771999999997,7,20318.040399999998
703,15603436,Savage,594,Spain,Female,49,2,126615.94,2,0,1,123214.74,0,High (100-200K),New (0-2y),Fair (580-670),126615.94,2,9,4532.3188,7,31726.2316
704,15566292,Okwuadigbo,574,Spain,Male,36,1,0.0,2,0,1,71709.12,0,,New (0-2y),Poor (<580),0.0,2,10,2000.0,6,12000.0
705,15808621,Mordvinova,659,Germany,Male,36,2,76190.48,2,1,1,149066.14,0,Medium (50-100K),New (0-2y),Fair (580-670),76190.48,2,9,3523.8096,7,24666.6672
706,15580148,Welch,750,Germany,Male,40,5,168286.81,3,1,0,20451.99,1,High (100-200K),Growing (2-5y),Very Good (740-800),168286.81,3,6,6365.736199999999,5,0.0
707,15776231,Kent,626,Germany,Male,35,4,88109.81,1,1,1,32825.5,0,Medium (50-100K),Growing (2-5y),Fair (580-670),88109.81,1,7,2762.1962000000003,9,24859.7658
708,15773809,Campbell,620,France,Male,42,4,0.0,2,1,0,6232.31,0,,Growing (2-5y),Fair (580-670),0.0,2,7,2000.0,4,8000.0
709,15649423,Cooper,580,France,Female,35,8,0.0,2,0,1,10357.03,0,,Mature (5-8y),Poor (<580),0.0,2,3,2000.0,13,26000.0
710,15734886,Mazzi,686,France,Female,34,3,123971.51,2,1,0,147794.63,0,High (100-200K),Growing (2-5y),Good (670-740),123971.51,2,8,4479.4302,3,13438.2906
711,15722548,Fisher,540,France,Male,48,0,148116.48,1,0,0,116973.48,0,High (100-200K),,Poor (<580),148116.48,1,11,3962.3296000000005,0,0.0
712,15650288,Summers,634,Germany,Male,35,6,116269.01,1,1,0,129964.94,0,High (100-200K),Mature (5-8y),Fair (580-670),116269.01,1,5,3325.3802,6,19952.2812
713,15629448,Brady,632,Spain,Male,38,1,120599.21,1,1,0,92816.86,0,High (100-200K),New (0-2y),Fair (580-670),120599.21,1,10,3411.9842000000003,1,3411.9842000000003
714,15716164,Nicholls,501,France,Female,41,3,144260.5,1,1,0,172114.67,0,High (100-200K),Growing (2-5y),Poor (<580),144260.5,1,8,3885.21,3,11655.630000000001
715,15807609,Yuan,650,Spain,Female,25,3,86605.5,3,1,0,16649.31,1,Medium (50-100K),Growing (2-5y),Fair (580-670),86605.5,3,8,4732.110000000001,3,0.0
716,15578977,Robinson,786,France,Male,34,9,0.0,2,1,0,144517.19,0,,Loyal (8y+),Very Good (740-800),0.0,2,2,2000.0,9,18000.0
717,15677369,Golubov,554,Germany,Female,37,4,58629.97,1,0,0,182038.6,0,Medium (50-100K),Growing (2-5y),Poor (<580),58629.97,1,7,2172.5994,4,8690.3976
718,15804072,Chen,701,Spain,Female,42,5,0.0,2,0,0,24210.56,0,,Growing (2-5y),Good (670-740),0.0,2,6,2000.0,5,10000.0
719,15696859,Oldham,474,France,Male,45,10,0.0,2,0,0,172175.9,0,,Loyal (8y+),Poor (<580),0.0,2,1,2000.0,10,20000.0
720,15653780,Kambinachi,621,France,Female,43,5,0.0,1,1,1,47578.45,0,,Growing (2-5y),Fair (580-670),0.0,1,6,1000.0,10,10000.0
721,15721658,Fleming,672,Spain,Female,56,2,209767.31,2,1,1,150694.42,1,Very High (>200K),New (0-2y),Good (670-740),209767.31,2,9,6195.3462,7,0.0
722,15578761,Cunningham,459,Spain,Female,42,6,129634.25,2,1,1,177683.02,1,High (100-200K),Mature (5-8y),Poor (<580),129634.25,2,5,4592.6849999999995,11,0.0
723,15736879,Obinna,669,France,Male,23,1,0.0,2,0,0,66088.83,0,,New (0-2y),Fair (580-670),0.0,2,10,2000.0,1,2000.0
724,15571973,Chinwemma,776,France,Female,38,2,169824.46,1,1,0,169291.7,0,High (100-200K),New (0-2y),Very Good (740-800),169824.46,1,9,4396.4892,2,8792.9784
725,15626742,Carpenter,694,France,Male,36,3,97530.25,1,1,1,117140.41,0,Medium (50-100K),Growing (2-5y),Good (670-740),97530.25,1,8,2950.605,8,23604.84
726,15672692,Yin,787,France,Female,42,10,145988.65,2,1,1,79510.37,0,High (100-200K),Loyal (8y+),Very Good (740-800),145988.65,2,1,4919.773,15,73796.595
727,15673570,Olsen,580,France,Male,37,9,0.0,2,0,1,77108.66,0,,Loyal (8y+),Poor (<580),0.0,2,2,2000.0,14,28000.0
728,15767432,Ts'ai,711,France,Female,25,7,0.0,3,1,1,9679.28,0,,Mature (5-8y),Good (670-740),0.0,3,4,3000.0,12,36000.0
729,15654238,Jen,673,France,Female,40,5,137494.28,1,1,0,81753.92,0,High (100-200K),Growing (2-5y),Good (670-740),137494.28,1,6,3749.8856,5,18749.428
730,15612525,Preston,499,France,Female,57,1,0.0,1,0,0,131372.38,1,,New (0-2y),Poor (<580),0.0,1,10,1000.0,1,0.0
731,15812750,Ozioma,591,France,Male,24,6,147360.0,1,1,1,25310.82,0,High (100-200K),Mature (5-8y),Fair (580-670),147360.0,1,5,3947.2000000000003,11,43419.200000000004
732,15790757,Cody,769,France,Female,25,10,0.0,2,0,0,187925.75,0,,Loyal (8y+),Very Good (740-800),0.0,2,1,2000.0,10,20000.0
733,15723873,Ponomarev,657,Spain,Male,31,3,125167.02,1,0,0,98820.39,0,High (100-200K),Growing (2-5y),Fair (580-670),125167.02,1,8,3503.3404,3,10510.0212
734,15744607,Martin,738,Germany,Male,43,9,121152.05,2,1,0,64166.7,1,High (100-200K),Loyal (8y+),Good (670-740),121152.05,2,2,4423.041,9,0.0
735,15612966,Milani,545,Germany,Female,60,7,128981.07,1,0,1,176924.21,1,High (100-200K),Mature (5-8y),Poor (<580),128981.07,1,4,3579.6214,12,0.0
736,15784209,Tang,497,France,Male,47,6,0.0,1,1,1,90055.08,0,,Mature (5-8y),Poor (<580),0.0,1,5,1000.0,11,11000.0
737,15794278,Romani,816,Spain,Male,67,6,151858.98,1,1,1,72814.31,0,High (100-200K),Mature (5-8y),Excellent (800+),151858.98,1,5,4037.1796000000004,11,44408.975600000005
738,15766741,McIntyre,525,France,Male,36,2,114628.4,1,0,1,168290.06,0,High (100-200K),New (0-2y),Poor (<580),114628.4,1,9,3292.5679999999998,7,23047.976
739,15661036,Davis,725,France,Male,46,6,0.0,2,1,0,161767.38,0,,Mature (5-8y),Good (670-740),0.0,2,5,2000.0,6,12000.0
740,15705639,Onyemauchechukwu,692,France,Female,28,8,95059.02,2,1,0,44420.18,0,Medium (50-100K),Mature (5-8y),Good (670-740),95059.02,2,3,3901.1804,8,31209.4432
741,15637414,Gell,618,France,Female,24,7,128736.39,1,0,1,37147.61,0,High (100-200K),Mature (5-8y),Fair (580-670),128736.39,1,4,3574.7278,12,42896.7336
742,15716835,Rossi,546,France,Male,24,8,156325.38,1,1,1,125381.02,0,High (100-200K),Mature (5-8y),Poor (<580),156325.38,1,3,4126.507600000001,13,53644.59880000001
743,15696231,Chiwetelu,635,France,Male,29,7,105405.97,1,1,1,149853.89,0,High (100-200K),Mature (5-8y),Fair (580-670),105405.97,1,4,3108.1194,12,37297.4328
744,15641675,Kirillova,611,France,Female,49,2,88915.37,3,0,0,161435.02,1,Medium (50-100K),New (0-2y),Fair (580-670),88915.37,3,9,4778.3074,2,0.0
745,15670755,Shaw,650,France,Male,60,8,0.0,2,1,1,102925.76,0,,Mature (5-8y),Fair (580-670),0.0,2,3,2000.0,13,26000.0
746,15640059,Smith,606,France,Male,40,5,0.0,2,1,1,70899.27,0,,Growing (2-5y),Fair (580-670),0.0,2,6,2000.0,10,20000.0
747,15787619,Hsieh,844,France,Male,18,2,160980.03,1,0,0,145936.28,0,High (100-200K),New (0-2y),Excellent (800+),160980.03,1,9,4219.6006,2,8439.2012
748,15587535,Onyemauchechukwu,450,Spain,Female,46,5,177619.71,1,1,0,54227.06,0,High (100-200K),Growing (2-5y),Poor (<580),177619.71,1,6,4552.3942,5,22761.970999999998
749,15813034,Martin,727,Spain,Male,38,2,62276.99,1,1,1,59280.79,0,Medium (50-100K),New (0-2y),Good (670-740),62276.99,1,9,2245.5398,7,15718.7786
750,15698839,Okwudilichukwu,460,Germany,Male,46,4,127559.97,2,1,1,126952.5,0,High (100-200K),Growing (2-5y),Poor (<580),127559.97,2,7,4551.1993999999995,9,40960.794599999994
751,15790314,Onuoha,649,France,Male,41,0,0.0,2,0,1,130567.02,0,,,Fair (580-670),0.0,2,11,2000.0,5,10000.0
752,15634245,Muecke,758,Germany,Female,47,9,95523.16,1,1,0,73294.48,0,Medium (50-100K),Loyal (8y+),Very Good (740-800),95523.16,1,2,2910.4632,9,26194.1688
753,15677305,Hsieh,490,France,Female,35,7,107749.03,1,1,1,3937.37,0,High (100-200K),Mature (5-8y),Poor (<580),107749.03,1,4,3154.9806,12,37859.7672
754,15661526,Anderson,815,Germany,Male,37,2,110777.26,2,1,0,2383.59,0,High (100-200K),New (0-2y),Excellent (800+),110777.26,2,9,4215.5452000000005,2,8431.090400000001
755,15685997,Azubuike,838,Spain,Female,39,5,166733.92,2,1,0,14279.44,0,High (100-200K),Growing (2-5y),Excellent (800+),166733.92,2,6,5334.678400000001,5,26673.392000000003
756,15660101,Nnonso,803,France,Male,31,9,157120.86,2,1,0,141300.53,0,High (100-200K),Loyal (8y+),Excellent (800+),157120.86,2,2,5142.4172,9,46281.754799999995
757,15637979,Fuller,664,Germany,Female,36,2,127160.78,2,1,0,78140.75,0,High (100-200K),New (0-2y),Fair (580-670),127160.78,2,9,4543.2155999999995,2,9086.431199999999
758,15815364,Ashley,736,Spain,Female,28,2,0.0,2,1,1,117431.1,0,,New (0-2y),Good (670-740),0.0,2,9,2000.0,7,14000.0
759,15647099,Ts'ui,633,France,Female,37,9,156091.97,1,1,0,72008.61,0,High (100-200K),Loyal (8y+),Fair (580-670),156091.97,1,2,4121.839400000001,9,37096.5546
760,15625944,Buccho,664,France,Male,58,5,98668.18,1,1,1,60887.58,0,Medium (50-100K),Growing (2-5y),Fair (580-670),98668.18,1,6,2973.3635999999997,10,29733.636
761,15583212,Chidozie,600,France,Female,43,5,134022.06,1,1,0,194764.83,0,High (100-200K),Growing (2-5y),Fair (580-670),134022.06,1,6,3680.4412,5,18402.206000000002
762,15582741,Maclean,693,France,Female,35,5,124151.09,1,1,0,88705.14,1,High (100-200K),Growing (2-5y),Good (670-740),124151.09,1,6,3483.0218,5,0.0
763,15637876,Burns,663,Germany,Female,36,6,77253.5,1,0,0,35817.97,1,Medium (50-100K),Mature (5-8y),Fair (580-670),77253.5,1,5,2545.0699999999997,6,0.0
764,15622750,Chu,742,Germany,Female,21,1,114292.48,1,1,0,31520.4,0,High (100-200K),New (0-2y),Very Good (740-800),114292.48,1,10,3285.8496,1,3285.8496
765,15672056,Kenenna,710,Germany,Male,43,2,140080.32,3,1,1,157908.19,1,High (100-200K),New (0-2y),Good (670-740),140080.32,3,9,5801.606400000001,7,0.0
766,15812351,Beluchi,710,Spain,Female,27,2,135277.96,1,1,0,142200.15,0,High (100-200K),New (0-2y),Good (670-740),135277.96,1,9,3705.5591999999997,2,7411.118399999999
767,15810864,Williamson,700,France,Female,82,2,0.0,2,0,1,182055.36,0,,New (0-2y),Good (670-740),0.0,2,9,2000.0,7,14000.0
768,15677921,Bobrov,720,Germany,Male,60,9,115920.62,2,0,0,157552.08,1,High (100-200K),Loyal (8y+),Good (670-740),115920.62,2,2,4318.4124,9,0.0
769,15724296,Kerr,684,Spain,Male,41,2,119782.72,2,0,0,120284.67,0,High (100-200K),New (0-2y),Good (670-740),119782.72,2,9,4395.654399999999,2,8791.308799999999
770,15685329,McKenzie,531,France,Female,63,1,114715.71,1,0,1,24506.95,1,High (100-200K),New (0-2y),Poor (<580),114715.71,1,10,3294.3142000000003,6,0.0
771,15584091,Pitts,742,Germany,Female,36,2,129748.54,2,0,0,47271.61,1,High (100-200K),New (0-2y),Very Good (740-800),129748.54,2,9,4594.9708,2,0.0
772,15640442,Standish,717,France,Male,31,4,129722.57,1,0,0,41176.6,0,High (100-200K),Growing (2-5y),Good (670-740),129722.57,1,7,3594.4514000000004,4,14377.805600000002
773,15639314,Cartwright,589,France,Male,32,2,0.0,2,0,1,9468.64,0,,New (0-2y),Fair (580-670),0.0,2,9,2000.0,7,14000.0
774,15685320,Johnstone,767,France,Male,36,3,139180.2,1,0,0,123880.19,0,High (100-200K),Growing (2-5y),Very Good (740-800),139180.2,1,8,3783.6040000000003,3,11350.812000000002
